task_id,cat,domain,level,coverage_bucket,row_index,reference_type,native_chain_length,critical_path_length,parallelism_ratio,kendall_distance_from_native,retained_non_native_orderings_for_task
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,0,native,12,6,0.5,0.0,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,1,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,2,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,3,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,4,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,5,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,6,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,7,retained-non-native,12,6,0.5,0.42424242424242425,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,8,retained-non-native,12,6,0.5,0.4393939393939394,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,9,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,10,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,11,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,12,retained-non-native,12,6,0.5,0.4393939393939394,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,13,retained-non-native,12,6,0.5,0.3939393939393939,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,14,retained-non-native,12,6,0.5,0.42424242424242425,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,15,retained-non-native,12,6,0.5,0.4090909090909091,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,16,retained-non-native,12,6,0.5,0.42424242424242425,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,17,retained-non-native,12,6,0.5,0.4090909090909091,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,18,retained-non-native,12,6,0.5,0.4393939393939394,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,19,retained-non-native,12,6,0.5,0.42424242424242425,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,20,retained-non-native,12,6,0.5,0.4393939393939394,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,21,retained-non-native,12,6,0.5,0.4393939393939394,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,22,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,23,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,24,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,25,retained-non-native,12,6,0.5,0.5151515151515151,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,26,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,27,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,28,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,29,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,30,retained-non-native,12,6,0.5,0.5303030303030303,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,31,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,32,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,33,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,34,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,35,retained-non-native,12,6,0.5,0.5151515151515151,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,36,retained-non-native,12,6,0.5,0.5303030303030303,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,37,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,38,retained-non-native,12,6,0.5,0.4696969696969697,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,39,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,40,retained-non-native,12,6,0.5,0.5151515151515151,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,41,retained-non-native,12,6,0.5,0.5454545454545454,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,42,retained-non-native,12,6,0.5,0.5606060606060606,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,43,retained-non-native,12,6,0.5,0.5303030303030303,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,44,retained-non-native,12,6,0.5,0.5151515151515151,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,45,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,46,retained-non-native,12,6,0.5,0.48484848484848486,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,47,retained-non-native,12,6,0.5,0.5,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,48,retained-non-native,12,6,0.5,0.5454545454545454,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,49,retained-non-native,12,6,0.5,0.45454545454545453,50
c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,multi-order-rich,50,retained-non-native,12,6,0.5,0.4393939393939394,50
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,0,native,10,8,0.19999999999999996,0.0,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,1,retained-non-native,10,8,0.19999999999999996,0.044444444444444446,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,2,retained-non-native,10,8,0.19999999999999996,0.1111111111111111,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,3,retained-non-native,10,8,0.19999999999999996,0.08888888888888889,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,4,retained-non-native,10,8,0.19999999999999996,0.06666666666666667,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,5,retained-non-native,10,8,0.19999999999999996,0.13333333333333333,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,6,retained-non-native,10,8,0.19999999999999996,0.15555555555555556,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,7,retained-non-native,10,8,0.19999999999999996,0.17777777777777778,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,8,retained-non-native,10,8,0.19999999999999996,0.13333333333333333,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,9,retained-non-native,10,8,0.19999999999999996,0.1111111111111111,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,10,retained-non-native,10,8,0.19999999999999996,0.08888888888888889,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,11,retained-non-native,10,8,0.19999999999999996,0.044444444444444446,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,12,retained-non-native,10,8,0.19999999999999996,0.06666666666666667,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,13,retained-non-native,10,8,0.19999999999999996,0.08888888888888889,14
17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,multi-order-rich,14,retained-non-native,10,8,0.19999999999999996,0.022222222222222223,14
04a04a9b-226c-43fd-b319-d5e89743676f,A,Text,2,native-only,0,native,3,3,0.0,0.0,0
14569e28-c88c-43e4-8c32-097d35b9a67d,A,Text,2,native-only,0,native,6,6,0.0,0.0,0
e1fc63a2-da7a-432f-be78-7c4a95598703,A,Text,1,multi-order-rich,0,native,4,3,0.25,0.0,2
e1fc63a2-da7a-432f-be78-7c4a95598703,A,Text,1,multi-order-rich,1,retained-non-native,4,3,0.25,0.16666666666666666,2
e1fc63a2-da7a-432f-be78-7c4a95598703,A,Text,1,multi-order-rich,2,retained-non-native,4,3,0.25,0.3333333333333333,2
8e867cd7-cff9-4e6c-867a-ff5ddc2550be,A,Text,1,native-only,0,native,4,4,0.0,0.0,0
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,0,native,10,7,0.30000000000000004,0.0,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,1,retained-non-native,10,7,0.30000000000000004,0.06666666666666667,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,2,retained-non-native,10,7,0.30000000000000004,0.08888888888888889,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,3,retained-non-native,10,7,0.30000000000000004,0.1111111111111111,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,4,retained-non-native,10,7,0.30000000000000004,0.15555555555555556,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,5,retained-non-native,10,7,0.30000000000000004,0.13333333333333333,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,6,retained-non-native,10,7,0.30000000000000004,0.044444444444444446,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,7,retained-non-native,10,7,0.30000000000000004,0.022222222222222223,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,8,retained-non-native,10,7,0.30000000000000004,0.044444444444444446,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,9,retained-non-native,10,7,0.30000000000000004,0.08888888888888889,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,10,retained-non-native,10,7,0.30000000000000004,0.13333333333333333,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,11,retained-non-native,10,7,0.30000000000000004,0.15555555555555556,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,12,retained-non-native,10,7,0.30000000000000004,0.17777777777777778,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,13,retained-non-native,10,7,0.30000000000000004,0.1111111111111111,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,14,retained-non-native,10,7,0.30000000000000004,0.06666666666666667,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,15,retained-non-native,10,7,0.30000000000000004,0.2,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,16,retained-non-native,10,7,0.30000000000000004,0.17777777777777778,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,17,retained-non-native,10,7,0.30000000000000004,0.15555555555555556,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,18,retained-non-native,10,7,0.30000000000000004,0.13333333333333333,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,19,retained-non-native,10,7,0.30000000000000004,0.1111111111111111,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,20,retained-non-native,10,7,0.30000000000000004,0.15555555555555556,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,21,retained-non-native,10,7,0.30000000000000004,0.2222222222222222,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,22,retained-non-native,10,7,0.30000000000000004,0.2,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,23,retained-non-native,10,7,0.30000000000000004,0.17777777777777778,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,24,retained-non-native,10,7,0.30000000000000004,0.17777777777777778,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,25,retained-non-native,10,7,0.30000000000000004,0.2,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,26,retained-non-native,10,7,0.30000000000000004,0.24444444444444444,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,27,retained-non-native,10,7,0.30000000000000004,0.2222222222222222,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,28,retained-non-native,10,7,0.30000000000000004,0.2222222222222222,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,29,retained-non-native,10,7,0.30000000000000004,0.24444444444444444,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,30,retained-non-native,10,7,0.30000000000000004,0.26666666666666666,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,31,retained-non-native,10,7,0.30000000000000004,0.3111111111111111,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,32,retained-non-native,10,7,0.30000000000000004,0.28888888888888886,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,33,retained-non-native,10,7,0.30000000000000004,0.26666666666666666,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,34,retained-non-native,10,7,0.30000000000000004,0.37777777777777777,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,35,retained-non-native,10,7,0.30000000000000004,0.4,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,36,retained-non-native,10,7,0.30000000000000004,0.4222222222222222,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,37,retained-non-native,10,7,0.30000000000000004,0.3333333333333333,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,38,retained-non-native,10,7,0.30000000000000004,0.37777777777777777,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,39,retained-non-native,10,7,0.30000000000000004,0.35555555555555557,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,40,retained-non-native,10,7,0.30000000000000004,0.4444444444444444,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,41,retained-non-native,10,7,0.30000000000000004,0.4,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,42,retained-non-native,10,7,0.30000000000000004,0.4222222222222222,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,43,retained-non-native,10,7,0.30000000000000004,0.3333333333333333,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,44,retained-non-native,10,7,0.30000000000000004,0.35555555555555557,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,45,retained-non-native,10,7,0.30000000000000004,0.3111111111111111,46
3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,multi-order-rich,46,retained-non-native,10,7,0.30000000000000004,0.35555555555555557,46
7619a514-5fa8-43ef-9143-83b66a43d7a4,A,Text,2,native-only,0,native,9,9,0.0,0.0,0
ec09fa32-d03f-4bf8-84b0-1f16922c3ae4,A,Text,1,native-only,0,native,9,9,0.0,0.0,0
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,0,native,18,14,0.2222222222222222,0.0,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,1,retained-non-native,18,14,0.2222222222222222,0.05228758169934641,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,2,retained-non-native,18,14,0.2222222222222222,0.06535947712418301,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,3,retained-non-native,18,14,0.2222222222222222,0.0718954248366013,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,4,retained-non-native,18,14,0.2222222222222222,0.0784313725490196,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,5,retained-non-native,18,14,0.2222222222222222,0.08496732026143791,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,6,retained-non-native,18,14,0.2222222222222222,0.058823529411764705,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,7,retained-non-native,18,14,0.2222222222222222,0.0457516339869281,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,8,retained-non-native,18,14,0.2222222222222222,0.0392156862745098,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,9,retained-non-native,18,14,0.2222222222222222,0.0718954248366013,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,10,retained-non-native,18,14,0.2222222222222222,0.08496732026143791,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,11,retained-non-native,18,14,0.2222222222222222,0.0915032679738562,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,12,retained-non-native,18,14,0.2222222222222222,0.09803921568627451,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,13,retained-non-native,18,14,0.2222222222222222,0.0784313725490196,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,14,retained-non-native,18,14,0.2222222222222222,0.06535947712418301,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,15,retained-non-native,18,14,0.2222222222222222,0.0784313725490196,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,16,retained-non-native,18,14,0.2222222222222222,0.10457516339869281,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,17,retained-non-native,18,14,0.2222222222222222,0.09803921568627451,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,18,retained-non-native,18,14,0.2222222222222222,0.0915032679738562,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,19,retained-non-native,18,14,0.2222222222222222,0.08496732026143791,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,20,retained-non-native,18,14,0.2222222222222222,0.13071895424836602,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,21,retained-non-native,18,14,0.2222222222222222,0.12418300653594772,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,22,retained-non-native,18,14,0.2222222222222222,0.11764705882352941,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,23,retained-non-native,18,14,0.2222222222222222,0.10457516339869281,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,24,retained-non-native,18,14,0.2222222222222222,0.11764705882352941,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,25,retained-non-native,18,14,0.2222222222222222,0.1111111111111111,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,26,retained-non-native,18,14,0.2222222222222222,0.1111111111111111,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,27,retained-non-native,18,14,0.2222222222222222,0.10457516339869281,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,28,retained-non-native,18,14,0.2222222222222222,0.09803921568627451,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,29,retained-non-native,18,14,0.2222222222222222,0.0915032679738562,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,30,retained-non-native,18,14,0.2222222222222222,0.05228758169934641,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,31,retained-non-native,18,14,0.2222222222222222,0.058823529411764705,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,32,retained-non-native,18,14,0.2222222222222222,0.08496732026143791,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,33,retained-non-native,18,14,0.2222222222222222,0.0915032679738562,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,34,retained-non-native,18,14,0.2222222222222222,0.0784313725490196,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,35,retained-non-native,18,14,0.2222222222222222,0.0718954248366013,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,36,retained-non-native,18,14,0.2222222222222222,0.06535947712418301,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,37,retained-non-native,18,14,0.2222222222222222,0.026143790849673203,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,38,retained-non-native,18,14,0.2222222222222222,0.032679738562091505,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,39,retained-non-native,18,14,0.2222222222222222,0.0392156862745098,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,40,retained-non-native,18,14,0.2222222222222222,0.06535947712418301,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,41,retained-non-native,18,14,0.2222222222222222,0.0784313725490196,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,42,retained-non-native,18,14,0.2222222222222222,0.0718954248366013,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,43,retained-non-native,18,14,0.2222222222222222,0.058823529411764705,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,44,retained-non-native,18,14,0.2222222222222222,0.05228758169934641,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,45,retained-non-native,18,14,0.2222222222222222,0.0457516339869281,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,46,retained-non-native,18,14,0.2222222222222222,0.06535947712418301,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,47,retained-non-native,18,14,0.2222222222222222,0.0718954248366013,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,48,retained-non-native,18,14,0.2222222222222222,0.08496732026143791,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,49,retained-non-native,18,14,0.2222222222222222,0.0915032679738562,50
676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,multi-order-rich,50,retained-non-native,18,14,0.2222222222222222,0.10457516339869281,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,0,native,13,8,0.3846153846153846,0.0,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,1,retained-non-native,13,8,0.3846153846153846,0.19230769230769232,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,2,retained-non-native,13,8,0.3846153846153846,0.21794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,3,retained-non-native,13,8,0.3846153846153846,0.23076923076923078,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,4,retained-non-native,13,8,0.3846153846153846,0.20512820512820512,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,5,retained-non-native,13,8,0.3846153846153846,0.16666666666666666,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,6,retained-non-native,13,8,0.3846153846153846,0.1794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,7,retained-non-native,13,8,0.3846153846153846,0.19230769230769232,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,8,retained-non-native,13,8,0.3846153846153846,0.20512820512820512,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,9,retained-non-native,13,8,0.3846153846153846,0.21794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,10,retained-non-native,13,8,0.3846153846153846,0.1794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,11,retained-non-native,13,8,0.3846153846153846,0.19230769230769232,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,12,retained-non-native,13,8,0.3846153846153846,0.20512820512820512,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,13,retained-non-native,13,8,0.3846153846153846,0.16666666666666666,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,14,retained-non-native,13,8,0.3846153846153846,0.15384615384615385,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,15,retained-non-native,13,8,0.3846153846153846,0.1794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,16,retained-non-native,13,8,0.3846153846153846,0.1794871794871795,50
2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,multi-order-rich,17,retained-non-native,13,8,0.3846153846153846,0.16666666666666666,50
